cluster,band,central_frequency,boresight_position,beam_x_deg,beam_y_deg,beam_angle,date,nantennas_requested,overlap,region,beams_required
NGC_6624,SBAND,2406250000.0,18:23:40.51 -30:21:39.70,0.0006859656091786995,0.0005562819799253322,-0.8356600906603583,2023-05-15 20:09:55.730000,64,0.9,half_light,781
NGC_6624,SBAND,2406250000.0,18:23:40.51 -30:21:39.70,0.0006859656091786995,0.0005562819799253322,-0.8356600906603583,2023-05-15 20:09:55.730000,64,0.9,twice_half_light_radius,3125
NGC_6624,SBAND,2406250000.0,18:23:40.51 -30:21:39.70,0.0017413929979915523,0.0008482888492043584,-18.87466756305182,2023-05-15 20:09:55.730000,40,0.95,core,1
NGC_6624,SBAND,2406250000.0,18:23:40.51 -30:21:39.70,0.0017413929979915523,0.0008482888492043584,-18.87466756305182,2023-05-15 20:09:55.730000,40,0.95,half_light,195
NGC_6624,SBAND,2406250000.0,18:23:40.51 -30:21:39.70,0.0017413929979915523,0.0008482888492043584,-18.87466756305182,2023-05-15 20:09:55.730000,40,0.95,twice_half_light_radius,781
NGC_6624,SBAND,2406250000.0,18:23:40.51 -30:21:39.70,0.0010659080986917678,0.0003998806456579419,-11.906332606855727,2023-05-15 20:09:55.730000,52,0.95,core,5
NGC_6624,SBAND,2406250000.0,18:23:40.51 -30:21:39.70,0.0010659080986917678,0.0003998806456579419,-11.906332606855727,2023-05-15 20:09:55.730000,52,0.95,half_light,389
NGC_6624,SBAND,2406250000.0,18:23:40.51 -30:21:39.70,0.0010659080986917678,0.0003998806456579419,-11.906332606855727,2023-05-15 20:09:55.730000,52,0.95,twice_half_light_radius,1561
NGC_6624,SBAND,2406250000.0,18:23:40.51 -30:21:39.70,0.000611271007474662,0.0003312667362669191,-10.191832338422328,2023-05-15 20:09:55.730000,56,0.95,core,11
NGC_6624,SBAND,2406250000.0,18:23:40.51 -30:21:39.70,0.000611271007474662,0.0003312667362669191,-10.191832338422328,2023-05-15 20:09:55.730000,56,0.95,half_light,781
NGC_6624,SBAND,2406250000.0,18:23:40.51 -30:21:39.70,0.000611271007474662,0.0003312667362669191,-10.191832338422328,2023-05-15 20:09:55.730000,56,0.95,twice_half_light_radius,3125
NGC_6624,SBAND,2406250000.0,18:23:40.51 -30:21:39.70,0.0004321833066679743,0.00028258104828446693,-3.571021769388842,2023-05-15 20:09:55.730000,60,0.95,core,9
NGC_6624,SBAND,2406250000.0,18:23:40.51 -30:21:39.70,0.0004321833066679743,0.00028258104828446693,-3.571021769388842,2023-05-15 20:09:55.730000,60,0.95,half_light,1561
NGC_6624,SBAND,2406250000.0,18:23:40.51 -30:21:39.70,0.0004321833066679743,0.00028258104828446693,-3.571021769388842,2023-05-15 20:09:55.730000,60,0.95,twice_half_light_radius,6249
NGC_6624,SBAND,2406250000.0,18:23:40.51 -30:21:39.70,0.0003429828045893494,0.0002781409899626658,-0.8356600906603583,2023-05-15 20:09:55.730000,64,0.95,core,23
NGC_6624,SBAND,2406250000.0,18:23:40.51 -30:21:39.70,0.0003429828045893494,0.0002781409899626658,-0.8356600906603583,2023-05-15 20:09:55.730000,64,0.95,half_light,3125
NGC_6624,SBAND,2406250000.0,18:23:40.51 -30:21:39.70,0.0003429828045893494,0.0002781409899626658,-0.8356600906603583,2023-05-15 20:09:55.730000,64,0.95,twice_half_light_radius,12499
NGC_6624,SBAND,2406250000.0,18:23:40.51 -30:21:39.70,0.0003482785995983077,0.00016965776984087023,-18.87466756305182,2023-05-15 20:09:55.730000,40,0.99,core,35
NGC_6624,SBAND,2406250000.0,18:23:40.51 -30:21:39.70,0.0003482785995983077,0.00016965776984087023,-18.87466756305182,2023-05-15 20:09:55.730000,40,0.99,half_light,3125
NGC_6624,SBAND,2406250000.0,18:23:40.51 -30:21:39.70,0.0003482785995983077,0.00016965776984087023,-18.87466756305182,2023-05-15 20:09:55.730000,40,0.99,twice_half_light_radius,12499
NGC_6624,SBAND,2406250000.0,18:23:40.51 -30:21:39.70,0.0002131816197383518,7.997612913158774e-05,-11.906332606855727,2023-05-15 20:09:55.730000,52,0.99,core,97
NGC_6624,SBAND,2406250000.0,18:23:40.51 -30:21:39.70,0.0002131816197383518,7.997612913158774e-05,-11.906332606855727,2023-05-15 20:09:55.730000,52,0.99,half_light,12499
NGC_6624,SBAND,2406250000.0,18:23:40.51 -30:21:39.70,0.0002131816197383518,7.997612913158774e-05,-11.906332606855727,2023-05-15 20:09:55.730000,52,0.99,twice_half_light_radius,49997
NGC_6624,SBAND,2406250000.0,18:23:40.51 -30:21:39.70,0.00012225420149493123,6.625334725338322e-05,-10.191832338422328,2023-05-15 20:09:55.730000,56,0.99,core,195
NGC_6624,SBAND,2406250000.0,18:23:40.51 -30:21:39.70,0.00012225420149493123,6.625334725338322e-05,-10.191832338422328,2023-05-15 20:09:55.730000,56,0.99,half_light,24997
NGC_6624,SBAND,2406250000.0,18:23:40.51 -30:21:39.70,0.00012225420149493123,6.625334725338322e-05,-10.191832338422328,2023-05-15 20:09:55.730000,56,0.99,twice_half_light_radius,74999
NGC_6624,SBAND,2406250000.0,18:23:40.51 -30:21:39.70,8.643666133359407e-05,5.651620965689281e-05,-3.571021769388842,2023-05-15 20:09:55.730000,60,0.99,core,389
NGC_6624,SBAND,2406250000.0,18:23:40.51 -30:21:39.70,8.643666133359407e-05,5.651620965689281e-05,-3.571021769388842,2023-05-15 20:09:55.730000,60,0.99,half_light,49995
NGC_6624,SBAND,2406250000.0,18:23:40.51 -30:21:39.70,8.643666133359407e-05,5.651620965689281e-05,-3.571021769388842,2023-05-15 20:09:55.730000,60,0.99,twice_half_light_radius,99991
NGC_6624,SBAND,2406250000.0,18:23:40.51 -30:21:39.70,6.859656091786931e-05,5.562819799253269e-05,-0.8356600906603583,2023-05-15 20:09:55.730000,64,0.99,core,389
NGC_6624,SBAND,2406250000.0,18:23:40.51 -30:21:39.70,6.859656091786931e-05,5.562819799253269e-05,-0.8356600906603583,2023-05-15 20:09:55.730000,64,0.99,half_light,49999
NGC_6624,SBAND,2406250000.0,18:23:40.51 -30:21:39.70,6.859656091786931e-05,5.562819799253269e-05,-0.8356600906603583,2023-05-15 20:09:55.730000,64,0.99,twice_half_light_radius,99995
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.02628349928233252,0.012917270009529523,-19.743895713102308,2023-05-15 19:51:00.050000,40,0.5,core,1
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.02628349928233252,0.012917270009529523,-19.743895713102308,2023-05-15 19:51:00.050000,40,0.5,half_light,1
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.02628349928233252,0.012917270009529523,-19.743895713102308,2023-05-15 19:51:00.050000,40,0.5,twice_half_light_radius,9
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.018943712360805002,0.0067887874244764515,-16.30222206618224,2023-05-15 19:51:00.050000,52,0.5,core,1
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.018943712360805002,0.0067887874244764515,-16.30222206618224,2023-05-15 19:51:00.050000,52,0.5,half_light,7
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.018943712360805002,0.0067887874244764515,-16.30222206618224,2023-05-15 19:51:00.050000,52,0.5,twice_half_light_radius,23
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.015426780274210601,0.005604580109468555,-13.03445625717469,2023-05-15 19:51:00.050000,56,0.5,core,1
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.015426780274210601,0.005604580109468555,-13.03445625717469,2023-05-15 19:51:00.050000,56,0.5,half_light,7
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.015426780274210601,0.005604580109468555,-13.03445625717469,2023-05-15 19:51:00.050000,56,0.5,twice_half_light_radius,23
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.013232501516803233,0.004406461565702706,-15.18558423304689,2023-05-15 19:51:00.050000,60,0.5,core,1
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.013232501516803233,0.004406461565702706,-15.18558423304689,2023-05-15 19:51:00.050000,60,0.5,half_light,17
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.013232501516803233,0.004406461565702706,-15.18558423304689,2023-05-15 19:51:00.050000,60,0.5,twice_half_light_radius,47
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.008838039316838782,0.003232256349805654,-13.663623904572876,2023-05-15 19:51:00.050000,64,0.5,core,1
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.008838039316838782,0.003232256349805654,-13.663623904572876,2023-05-15 19:51:00.050000,64,0.5,half_light,23
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.008838039316838782,0.003232256349805654,-13.663623904572876,2023-05-15 19:51:00.050000,64,0.5,twice_half_light_radius,97
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.022547509308909655,0.01107562136791514,-19.55584206204098,2023-05-15 19:51:00.050000,40,0.6,core,1
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.022547509308909655,0.01107562136791514,-19.55584206204098,2023-05-15 19:51:00.050000,40,0.6,half_light,5
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.022547509308909655,0.01107562136791514,-19.55584206204098,2023-05-15 19:51:00.050000,40,0.6,twice_half_light_radius,11
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.015825058888735758,0.0056307885927520205,-16.128040703730008,2023-05-15 19:51:00.050000,52,0.6,core,1
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.015825058888735758,0.0056307885927520205,-16.128040703730008,2023-05-15 19:51:00.050000,52,0.6,half_light,7
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.015825058888735758,0.0056307885927520205,-16.128040703730008,2023-05-15 19:51:00.050000,52,0.6,twice_half_light_radius,23
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.011430068214325666,0.004556238408262185,-16.013078814930864,2023-05-15 19:51:00.050000,56,0.6,core,1
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.011430068214325666,0.004556238408262185,-16.013078814930864,2023-05-15 19:51:00.050000,56,0.6,half_light,11
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.011430068214325666,0.004556238408262185,-16.013078814930864,2023-05-15 19:51:00.050000,56,0.6,twice_half_light_radius,47
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.008567349272439394,0.003316149914835263,-15.61732460190673,2023-05-15 19:51:00.050000,60,0.6,core,1
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.008567349272439394,0.003316149914835263,-15.61732460190673,2023-05-15 19:51:00.050000,60,0.6,half_light,23
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.008567349272439394,0.003316149914835263,-15.61732460190673,2023-05-15 19:51:00.050000,60,0.6,twice_half_light_radius,97
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.005879845223541922,0.002542080538333566,-15.585353878574267,2023-05-15 19:51:00.050000,64,0.6,core,1
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.005879845223541922,0.002542080538333566,-15.585353878574267,2023-05-15 19:51:00.050000,64,0.6,half_light,47
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.005879845223541922,0.002542080538333566,-15.585353878574267,2023-05-15 19:51:00.050000,64,0.6,twice_half_light_radius,195
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.014912527443831203,0.007316670732988906,-19.36179433537982,2023-05-15 19:51:00.050000,40,0.8,core,1
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.014912527443831203,0.007316670732988906,-19.36179433537982,2023-05-15 19:51:00.050000,40,0.8,half_light,9
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.014912527443831203,0.007316670732988906,-19.36179433537982,2023-05-15 19:51:00.050000,40,0.8,twice_half_light_radius,23
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.009853935506245278,0.0035197510916724077,-14.866489698679583,2023-05-15 19:51:00.050000,52,0.8,core,1
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.009853935506245278,0.0035197510916724077,-14.866489698679583,2023-05-15 19:51:00.050000,52,0.8,half_light,23
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.009853935506245278,0.0035197510916724077,-14.866489698679583,2023-05-15 19:51:00.050000,52,0.8,twice_half_light_radius,97
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.006323569444502212,0.0027789033017402614,-17.624831510425874,2023-05-15 19:51:00.050000,56,0.8,core,1
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.006323569444502212,0.0027789033017402614,-17.624831510425874,2023-05-15 19:51:00.050000,56,0.8,half_light,35
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.006323569444502212,0.0027789033017402614,-17.624831510425874,2023-05-15 19:51:00.050000,56,0.8,twice_half_light_radius,97
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.004467933205248407,0.0018915615938494212,-13.372224659648053,2023-05-15 19:51:00.050000,60,0.8,core,1
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.004467933205248407,0.0018915615938494212,-13.372224659648053,2023-05-15 19:51:00.050000,60,0.8,half_light,47
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.004467933205248407,0.0018915615938494212,-13.372224659648053,2023-05-15 19:51:00.050000,60,0.8,twice_half_light_radius,195
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.0032929961333048458,0.0014998518357170032,-13.061312261095365,2023-05-15 19:51:00.050000,64,0.8,core,1
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.0032929961333048458,0.0014998518357170032,-13.061312261095365,2023-05-15 19:51:00.050000,64,0.8,half_light,97
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.0032929961333048458,0.0014998518357170032,-13.061312261095365,2023-05-15 19:51:00.050000,64,0.8,twice_half_light_radius,389
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.010245592240327863,0.005021497539345796,-19.190255286400173,2023-05-15 19:51:00.050000,40,0.9,core,1
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.010245592240327863,0.005021497539345796,-19.190255286400173,2023-05-15 19:51:00.050000,40,0.9,half_light,11
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.010245592240327863,0.005021497539345796,-19.190255286400173,2023-05-15 19:51:00.050000,40,0.9,twice_half_light_radius,47
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.006515504994157779,0.0023493846561159215,-13.507534037024703,2023-05-15 19:51:00.050000,52,0.9,core,1
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.006515504994157779,0.0023493846561159215,-13.507534037024703,2023-05-15 19:51:00.050000,52,0.9,half_light,47
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.006515504994157779,0.0023493846561159215,-13.507534037024703,2023-05-15 19:51:00.050000,52,0.9,twice_half_light_radius,195
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.003986974308511871,0.0018479581259275692,-16.409773374952525,2023-05-15 19:51:00.050000,56,0.9,core,1
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.003986974308511871,0.0018479581259275692,-16.409773374952525,2023-05-15 19:51:00.050000,56,0.9,half_light,97
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.003986974308511871,0.0018479581259275692,-16.409773374952525,2023-05-15 19:51:00.050000,56,0.9,twice_half_light_radius,389
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.002784759887636576,0.001235456936501518,-10.893252856665269,2023-05-15 19:51:00.050000,60,0.9,core,5
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.002784759887636576,0.001235456936501518,-10.893252856665269,2023-05-15 19:51:00.050000,60,0.9,half_light,195
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.002784759887636576,0.001235456936501518,-10.893252856665269,2023-05-15 19:51:00.050000,60,0.9,twice_half_light_radius,781
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.002139809898456659,0.0009885639357181078,-11.468277960622537,2023-05-15 19:51:00.050000,64,0.9,core,5
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.002139809898456659,0.0009885639357181078,-11.468277960622537,2023-05-15 19:51:00.050000,64,0.9,half_light,195
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.002139809898456659,0.0009885639357181078,-11.468277960622537,2023-05-15 19:51:00.050000,64,0.9,twice_half_light_radius,781
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.005122796120163926,0.0025107487696728954,-19.190255286400173,2023-05-15 19:51:00.050000,40,0.95,core,1
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.005122796120163926,0.0025107487696728954,-19.190255286400173,2023-05-15 19:51:00.050000,40,0.95,half_light,47
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.005122796120163926,0.0025107487696728954,-19.190255286400173,2023-05-15 19:51:00.050000,40,0.95,twice_half_light_radius,193
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.0032577524970788855,0.0011746923280579595,-13.507534037024703,2023-05-15 19:51:00.050000,52,0.95,core,1
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.0032577524970788855,0.0011746923280579595,-13.507534037024703,2023-05-15 19:51:00.050000,52,0.95,half_light,195
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.0032577524970788855,0.0011746923280579595,-13.507534037024703,2023-05-15 19:51:00.050000,52,0.95,twice_half_light_radius,781
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.0019934871542559335,0.0009239790629637835,-16.409773374952525,2023-05-15 19:51:00.050000,56,0.95,core,7
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.0019934871542559335,0.0009239790629637835,-16.409773374952525,2023-05-15 19:51:00.050000,56,0.95,half_light,389
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.0019934871542559335,0.0009239790629637835,-16.409773374952525,2023-05-15 19:51:00.050000,56,0.95,twice_half_light_radius,1561
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.0013923799438182863,0.0006177284682507583,-10.893252856665269,2023-05-15 19:51:00.050000,60,0.95,core,11
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.0013923799438182863,0.0006177284682507583,-10.893252856665269,2023-05-15 19:51:00.050000,60,0.95,half_light,781
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.0013923799438182863,0.0006177284682507583,-10.893252856665269,2023-05-15 19:51:00.050000,60,0.95,twice_half_light_radius,3125
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.0010699049492283283,0.0004942819678590534,-11.468277960622537,2023-05-15 19:51:00.050000,64,0.95,core,23
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.0010699049492283283,0.0004942819678590534,-11.468277960622537,2023-05-15 19:51:00.050000,64,0.95,half_light,781
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.0010699049492283283,0.0004942819678590534,-11.468277960622537,2023-05-15 19:51:00.050000,64,0.95,twice_half_light_radius,3125
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.0010245592240327762,0.0005021497539345748,-19.190255286400173,2023-05-15 19:51:00.050000,40,0.99,core,23
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.0010245592240327762,0.0005021497539345748,-19.190255286400173,2023-05-15 19:51:00.050000,40,0.99,half_light,781
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.0010245592240327762,0.0005021497539345748,-19.190255286400173,2023-05-15 19:51:00.050000,40,0.99,twice_half_light_radius,3125
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.0006515504994157708,0.00023493846561158972,-13.507534037024703,2023-05-15 19:51:00.050000,52,0.99,core,47
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.0006515504994157708,0.00023493846561158972,-13.507534037024703,2023-05-15 19:51:00.050000,52,0.99,half_light,3125
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.0006515504994157708,0.00023493846561158972,-13.507534037024703,2023-05-15 19:51:00.050000,52,0.99,twice_half_light_radius,12499
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.0003986974308511828,0.000184795812592755,-16.409773374952525,2023-05-15 19:51:00.050000,56,0.99,core,97
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.0003986974308511828,0.000184795812592755,-16.409773374952525,2023-05-15 19:51:00.050000,56,0.99,half_light,6249
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.0003986974308511828,0.000184795812592755,-16.409773374952525,2023-05-15 19:51:00.050000,56,0.99,twice_half_light_radius,24999
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.00027847598876365454,0.00012354569365015042,-10.893252856665269,2023-05-15 19:51:00.050000,60,0.99,core,195
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.00027847598876365454,0.00012354569365015042,-10.893252856665269,2023-05-15 19:51:00.050000,60,0.99,half_light,12499
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.00027847598876365454,0.00012354569365015042,-10.893252856665269,2023-05-15 19:51:00.050000,60,0.99,twice_half_light_radius,49999
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.00021398098984566388,9.885639357180972e-05,-11.468277960622537,2023-05-15 19:51:00.050000,64,0.99,core,389
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.00021398098984566388,9.885639357180972e-05,-11.468277960622537,2023-05-15 19:51:00.050000,64,0.99,half_light,24997
NGC_6522,UHF,816000000.0,18:03:34.02 -30:02:02.30,0.00021398098984566388,9.885639357180972e-05,-11.468277960622537,2023-05-15 19:51:00.050000,64,0.99,twice_half_light_radius,74999
NGC_6522,LBAND,1284000000.0,18:03:34.02 -30:02:02.30,0.016699036977170643,0.008211080007419927,-19.72693203142012,2023-05-15 19:51:00.050000,40,0.5,core,1
NGC_6522,LBAND,1284000000.0,18:03:34.02 -30:02:02.30,0.016699036977170643,0.008211080007419927,-19.72693203142012,2023-05-15 19:51:00.050000,40,0.5,half_light,5
NGC_6522,LBAND,1284000000.0,18:03:34.02 -30:02:02.30,0.016699036977170643,0.008211080007419927,-19.72693203142012,2023-05-15 19:51:00.050000,40,0.5,twice_half_light_radius,23
NGC_6522,LBAND,1284000000.0,18:03:34.02 -30:02:02.30,0.012078455807954441,0.0043732394616407145,-16.691522052084622,2023-05-15 19:51:00.050000,52,0.5,core,1
NGC_6522,LBAND,1284000000.0,18:03:34.02 -30:02:02.30,0.012078455807954441,0.0043732394616407145,-16.691522052084622,2023-05-15 19:51:00.050000,52,0.5,half_light,11
NGC_6522,LBAND,1284000000.0,18:03:34.02 -30:02:02.30,0.012078455807954441,0.0043732394616407145,-16.691522052084622,2023-05-15 19:51:00.050000,52,0.5,twice_half_light_radius,47
NGC_6522,LBAND,1284000000.0,18:03:34.02 -30:02:02.30,0.009877484332836277,0.0035961037273415705,-13.411212693293853,2023-05-15 19:51:00.050000,56,0.5,core,1
NGC_6522,LBAND,1284000000.0,18:03:34.02 -30:02:02.30,0.009877484332836277,0.0035961037273415705,-13.411212693293853,2023-05-15 19:51:00.050000,56,0.5,half_light,23
NGC_6522,LBAND,1284000000.0,18:03:34.02 -30:02:02.30,0.009877484332836277,0.0035961037273415705,-13.411212693293853,2023-05-15 19:51:00.050000,56,0.5,twice_half_light_radius,71
NGC_6522,LBAND,1284000000.0,18:03:34.02 -30:02:02.30,0.007954519721094526,0.002839249383492988,-14.749234953615314,2023-05-15 19:51:00.050000,60,0.5,core,1
NGC_6522,LBAND,1284000000.0,18:03:34.02 -30:02:02.30,0.007954519721094526,0.002839249383492988,-14.749234953615314,2023-05-15 19:51:00.050000,60,0.5,half_light,23
NGC_6522,LBAND,1284000000.0,18:03:34.02 -30:02:02.30,0.007954519721094526,0.002839249383492988,-14.749234953615314,2023-05-15 19:51:00.050000,60,0.5,twice_half_light_radius,97
NGC_6522,LBAND,1284000000.0,18:03:34.02 -30:02:02.30,0.0052664983404314,0.002188596821593298,-11.981516386230089,2023-05-15 19:51:00.050000,64,0.5,core,1
NGC_6522,LBAND,1284000000.0,18:03:34.02 -30:02:02.30,0.0052664983404314,0.002188596821593298,-11.981516386230089,2023-05-15 19:51:00.050000,64,0.5,half_light,47
NGC_6522,LBAND,1284000000.0,18:03:34.02 -30:02:02.30,0.0052664983404314,0.002188596821593298,-11.981516386230089,2023-05-15 19:51:00.050000,64,0.5,twice_half_light_radius,195
NGC_6522,LBAND,1284000000.0,18:03:34.02 -30:02:02.30,0.014326329338510593,0.007042289874881146,-19.562220353142287,2023-05-15 19:51:00.050000,40,0.6,core,1
NGC_6522,LBAND,1284000000.0,18:03:34.02 -30:02:02.30,0.014326329338510593,0.007042289874881146,-19.562220353142287,2023-05-15 19:51:00.050000,40,0.6,half_light,9
NGC_6522,LBAND,1284000000.0,18:03:34.02 -30:02:02.30,0.014326329338510593,0.007042289874881146,-19.562220353142287,2023-05-15 19:51:00.050000,40,0.6,twice_half_light_radius,23
NGC_6522,LBAND,1284000000.0,18:03:34.02 -30:02:02.30,0.010002270873711099,0.003607349526644011,-16.018081799960175,2023-05-15 19:51:00.050000,52,0.6,core,1
NGC_6522,LBAND,1284000000.0,18:03:34.02 -30:02:02.30,0.010002270873711099,0.003607349526644011,-16.018081799960175,2023-05-15 19:51:00.050000,52,0.6,half_light,23
NGC_6522,LBAND,1284000000.0,18:03:34.02 -30:02:02.30,0.010002270873711099,0.003607349526644011,-16.018081799960175,2023-05-15 19:51:00.050000,52,0.6,twice_half_light_radius,71
NGC_6522,LBAND,1284000000.0,18:03:34.02 -30:02:02.30,0.0072376466264628195,0.0029208761956084715,-15.559864775139953,2023-05-15 19:51:00.050000,56,0.6,core,1
NGC_6522,LBAND,1284000000.0,18:03:34.02 -30:02:02.30,0.0072376466264628195,0.0029208761956084715,-15.559864775139953,2023-05-15 19:51:00.050000,56,0.6,half_light,23
NGC_6522,LBAND,1284000000.0,18:03:34.02 -30:02:02.30,0.0072376466264628195,0.0029208761956084715,-15.559864775139953,2023-05-15 19:51:00.050000,56,0.6,twice_half_light_radius,97
NGC_6522,LBAND,1284000000.0,18:03:34.02 -30:02:02.30,0.005580387540553058,0.002157795806138139,-15.215250147748478,2023-05-15 19:51:00.050000,60,0.6,core,1
NGC_6522,LBAND,1284000000.0,18:03:34.02 -30:02:02.30,0.005580387540553058,0.002157795806138139,-15.215250147748478,2023-05-15 19:51:00.050000,60,0.6,half_light,47
NGC_6522,LBAND,1284000000.0,18:03:34.02 -30:02:02.30,0.005580387540553058,0.002157795806138139,-15.215250147748478,2023-05-15 19:51:00.050000,60,0.6,twice_half_light_radius,195
NGC_6522,LBAND,1284000000.0,18:03:34.02 -30:02:02.30,0.003504362286289348,0.001708338520365373,-9.129406366140383,2023-05-15 19:51:00.050000,64,0.6,core,1
